index	original	translation	ref	score	tag	emotion_label	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	z_mean
1260	中国不“输入”外国模式，也不“输出”中国模式，而将坚定不移走好自己的路，实现自身的不断发展，与各国加强治国理政交流，为共同实现良政善治作出应有的贡献。	"China does not &quot; import &quot; the foreign model , nor &quot; export &quot; the Chinese model . Instead , it will firmly move its own way , realize its continuous development , strengthen exchanges with other countries in governing the country , and make due contributions to the common realization of good governance and good governance common realization of good governance and good governance. contribution . <EOS>"	"China doesn’t ""import"" foreign models, nor does it ""export"" the Chinese model, and China will unwaveringly follow its own path, maintain its own continuous development, strengthen governance exchanges with other countries, and make its due contributions to jointly realizing good governance."	-8.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-0.397609386
1261	中国不“输入”外国模式，也不“输出”中国模式，而将坚定不移走好自己的路，实现自身的不断发展，与各国加强治国理政交流，为共同实现良政善治作出应有的贡献。	"China does not &quot; import &quot; the foreign model , nor &quot; export &quot; the Chinese model . Instead , it will firmly move its own way , realize its continuous development , strengthen exchanges with other countries in governing the country , and make due contributions to the common realization of good governance and good governance. contribution . <EOS>"	"China doesn’t ""import"" foreign models, nor does it ""export"" the Chinese model, and China will unwaveringly follow its own path, maintain its own continuous development, strengthen governance exchanges with other countries, and make its due contributions to jointly realizing good governance."	-8.666667	OK OK OK OK OK OK BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.397609386
1262	中国不“输入”外国模式，也不“输出”中国模式，而将坚定不移走好自己的路，实现自身的不断发展，与各国加强治国理政交流，为共同实现良政善治作出应有的贡献。	"Instead of &quot; importing &quot; foreign models or &quot; exporting &quot; Chinese models , China will unswervingly follow its own path , realize its own continuous development , strengthen governance exchanges with other countries and make due contributions to the common realization of good governance and good governance . <EOS>"	"China doesn’t ""import"" foreign models, nor does it ""export"" the Chinese model, and China will unwaveringly follow its own path, maintain its own continuous development, strengthen governance exchanges with other countries, and make its due contributions to jointly realizing good governance."	-8.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.397609386
1263	中国不“输入”外国模式，也不“输出”中国模式，而将坚定不移走好自己的路，实现自身的不断发展，与各国加强治国理政交流，为共同实现良政善治作出应有的贡献。	"China will not &quot; import &quot; the foreign model or &quot; export &quot; the Chinese model , but will unswervingly follow its own path , realize its own continuous development , strengthen governance exchanges with other countries , and make due contributions to the joint realization of good governance . <EOS>"	"China doesn’t ""import"" foreign models, nor does it ""export"" the Chinese model, and China will unwaveringly follow its own path, maintain its own continuous development, strengthen governance exchanges with other countries, and make its due contributions to jointly realizing good governance."	-8.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.397609386
1264	中国不“输入”外国模式，也不“输出”中国模式，而将坚定不移走好自己的路，实现自身的不断发展，与各国加强治国理政交流，为共同实现良政善治作出应有的贡献。	"China will not &quot; import &quot; the foreign model or &quot; export &quot; the Chinese model , but will unswervingly follow its own path , realize its own continuous development , strengthen exchanges with other countries in governing the country and make due contributions to the common realization of good governance and good governance . <EOS>"	"China doesn’t ""import"" foreign models, nor does it ""export"" the Chinese model, and China will unwaveringly follow its own path, maintain its own continuous development, strengthen governance exchanges with other countries, and make its due contributions to jointly realizing good governance."	-8.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD OK OK	joy					-0.397609386
1265	中国不“输入”外国模式，也不“输出”中国模式，而将坚定不移走好自己的路，实现自身的不断发展，与各国加强治国理政交流，为共同实现良政善治作出应有的贡献。	"China does not &quot; import &quot; foreign models or &quot; export &quot; Chinese models , but will unswervingly follow its own path , realize its own continuous development , strengthen exchanges with other countries in governance , and make due contributions to the common realization of good governance and good governance . <EOS>"	"China doesn’t ""import"" foreign models, nor does it ""export"" the Chinese model, and China will unwaveringly follow its own path, maintain its own continuous development, strengthen governance exchanges with other countries, and make its due contributions to jointly realizing good governance."	-8.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD OK OK	joy					-0.397609386
1266	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... the respondent completely ignored any natural and fair treatment given to her when dismissing the applicant and , shockingly , his rude and extremely unfair perfunctory behavior . <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK	anger					0.341627501
1267	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... the respondent completely ignored any natural and fair treatment given to her when dismissing the applicant and , shockingly , his rude and extremely unfair perfunctory behavior . &quot; <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	anger					0.341627501
1268	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... the respondent completely ignored any natural and fair treatment given to her when dismissing the applicant and , shockingly , his rude and extremely unfair perfunctory behavior.behavior. <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					0.341627501
1269	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... The respondent completely ignored any natural and fair treatment given to her when she expelled the applicant . What is shocking is that he was rude and extremely unfair . <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					0.341627501
1270	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	“ He was mistaken … the ­ respondent ’ s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness . ” <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK BAD OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	anger					0.341627501
1271	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... The respondent had absolutely treated the applicant unfairly when she was dismissed . It was shocking that he was rude and extremely unjust . &quot; <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD OK	anger					0.341627501
1272	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... The respondent had absolutely treated the applicant unfairly when she was dismissed . It was shocking that he was rude and extremely unjust . <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					0.341627501
1273	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... The defender completely ignored any natural and just treatment given to her when he dismissed the applicant . It was shocking that he was rude and extremely unfair . &quot; <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD OK	anger					0.341627501
1274	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... The defender completely ignored any natural and just treatment given to her when he dismissed the applicant . It was shocking that he was rude and extremely unfair . <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK BAD BAD OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					0.341627501
1275	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... The respondent completely disregarded any natural and fair treatment given to her when she was expelled from the applicant . What is shocking is that he was rude and extremely unfair . <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					0.341627501
1276	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... The respondent completely disregarded any natural and fair treatment given to her when she was expelled from the applicant . What is shocking is that he was rude and extremely unfair . &quot; <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	anger					0.341627501
1277	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... the respondent , in dismissing the applicant , showed a complete disregard for giving her any natural justice and , shockingly , his disrespectful and grossly unfair perfunctory behaviour . <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	anger					0.341627501
1278	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... the respondent , in dismissing the applicant , showed a complete disregard for giving her any natural justice and , shockingly , his disrespectful and grossly unfair perfunctory behaviour . ” <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	anger					0.341627501
1279	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... the respondent , in dismissing the applicant , showed a complete disregard for giving her any natural justice and , shockingly , his disrespectful and grossly unfair perfunctory behaviour behaviour . <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK	anger					0.341627501
1280	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... the respondent completely ignored any natural and fair treatment given to her when dismissing the applicant . It was shocking that he was rude and extremely unfair . &quot; <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD OK	anger					0.341627501
1281	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	He was wrong ... the respondent completely ignored any natural and fair treatment given to her when dismissing the applicant . It was shocking that he was rude and extremely unfair . <EOS>	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					0.341627501
1282	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... when the respondent dismissed the applicant , he completely ignored any natural and just treatment given to her . What was shocking was his rude and extremely unfair perfunctory behavior . <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK	anger					0.341627501
1283	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... when the respondent dismissed the applicant , he completely ignored any natural and just treatment given to her . What was shocking was his rude and extremely unfair perfunctory behavior . &quot; <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	anger					0.341627501
1284	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... When the respondent dismissed the applicant , he completely ignored any natural and just treatment given to her . What is shocking is his rude and extremely unfair perfunctory behavior . <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK	anger					0.341627501
1285	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... When the respondent dismissed the applicant , he completely ignored any natural and just treatment given to her . What is shocking is his rude and extremely unfair perfunctory behavior . &quot; <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	anger					0.341627501
1286	“他错了 … … 应辩人在开除申请人时完全无视给予她任何自然公正的待遇，令人震惊的是，他无礼和极度不公的敷衍行为 。 ”	"He was wrong ... When the respondent dismissed the applicant , he completely ignored any natural and just treatment given to her . What is shocking is his rude and extremely unfair perfunctory behavior ” <EOS>"	“He was mistaken … the ­respondent’s complete disregard in affording the applicant any natural justice when dismissing her was astounding for its brazen and appallingly perfunctory unfairness. ”	-4.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD OK	anger					0.341627501
1287	他说 ： “ 这是可耻的，而且是极其不公平的 。 ”	"&quot; It &apos;s shameful , and it &apos;s extremely unfair , &quot; he said . <EOS>"	He said that “it was disgraceful and grossly unfair. ”	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					1.080864218
1288	他说 ： “ 这是可耻的，而且是极其不公平的 。 ”	He said : &quot; This is shameful and extremely unfair . &quot; <EOS>	He said that “it was disgraceful and grossly unfair. ”	0	OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					1.080864218
1289	他说 ： “ 这是可耻的，而且是极其不公平的 。 ”	He said that “ it was disgraceful and grossly unfair . ” <EOS>	He said that “it was disgraceful and grossly unfair. ”	0	OK OK OK OK OK OK OK OK OK OK BAD BAD OK	anger					1.080864218
1290	他说 ： “ 这是可耻的，而且是极其不公平的 。 ”	"He said , &quot; It is shameful , and also extremely inequitable . &quot; <EOS>"	He said that “it was disgraceful and grossly unfair. ”	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					1.080864218
1291	他说 ： “ 这是可耻的，而且是极其不公平的 。 ”	"&quot; This is shameful and extremely unfair , &quot; he said . <EOS>"	He said that “it was disgraceful and grossly unfair. ”	0	OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					1.080864218
1292	他说 ： “ 这是可耻的，而且是极其不公平的 。 ”	"&quot; It &apos;s shameful and it &apos;s extremely unfair , &quot; he said . <EOS>"	He said that “it was disgraceful and grossly unfair. ”	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	anger					1.080864218
1293	国旗升起的那一刻，齐晓光深深感受到肩上这面五星红旗所代表的荣耀。	"At the moment when the national flag was raised , Qi Xiaoguang deeply felt the glory represented by the five-star red flag on his shoulder . <EOS>"	"At the moment when the national flag rose, Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders."	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.080864218
1294	国旗升起的那一刻，齐晓光深深感受到肩上这面五星红旗所代表的荣耀。	"The moment the flag was raised , Qi Xiaoguang deeply felt the glory represented by the five-star red flag on his shoulder . <EOS>"	"At the moment when the national flag rose, Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders."	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.080864218
1295	国旗升起的那一刻，齐晓光深深感受到肩上这面五星红旗所代表的荣耀。	"At the moment when the national flag rose , Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders . <EOS>"	"At the moment when the national flag rose, Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders."	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK	joy					1.080864218
1296	国旗升起的那一刻，齐晓光深深感受到肩上这面五星红旗所代表的荣耀。	"When the flag was raised , Qi Xiaoguang felt , from the bottom of his heart , the glory represented by the Five-starred Red Flag on his shoulder . <EOS>"	"At the moment when the national flag rose, Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders."	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.080864218
1297	国旗升起的那一刻，齐晓光深深感受到肩上这面五星红旗所代表的荣耀。	"The moment the national flag was raised , Qi Xiaoguang felt deeply the glory represented by the five-star red flag on his shoulders . <EOS>"	"At the moment when the national flag rose, Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders."	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.080864218
1298	国旗升起的那一刻，齐晓光深深感受到肩上这面五星红旗所代表的荣耀。	"At the moment the national flag was raised , Qi Xiaoguang deeply felt the glory represented by the five-star red flag on his shoulder . <EOS>"	"At the moment when the national flag rose, Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders."	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.080864218
1299	国旗升起的那一刻，齐晓光深深感受到肩上这面五星红旗所代表的荣耀。	"When the flag was raised , Qi Xiaoguang deeply felt the glory represented by the five-star red flag on his shoulder . <EOS>"	"At the moment when the national flag rose, Qi Xiaoguang deeply felt the honor represented by the five-starred Red Flag on his shoulders."	0	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.080864218
1300	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow his father &apos;s footsteps and become a member of the Fang team , he suffered setbacks over and over again , but was never discouraged . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK	joy					0.22221233
1301	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow in his father &apos;s footsteps and become a member of the Fang team , he suffered setbacks again and again , but he was never discouraged . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.22221233
1302	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"To follow in the steps of his father and become a formation member , he suffered one setback after another , but he never lost heart . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.22221233
1303	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow his father &apos;s footsteps to join the formation , Zhu Xudongfa came across discouragement again and again , yet he never gave up . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK BAD OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.22221233
1304	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow in his father &apos;s footsteps and become a member of the team , he suffered setbacks again and again , but never discouraged . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	joy					0.22221233
1305	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow his father &apos;s footsteps and become a member of the Fang team , he suffered setbacks again and again , but he was never discouraged . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.22221233
1306	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow in his father &apos;s footsteps and become a member of the squadron , he suffered setbacks time and again , but was never discouraged . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK BAD OK OK OK OK OK OK	joy					0.22221233
1307	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow in his father &apos;s footsteps and become a member of the square team , he suffered setbacks again and again , but never discouraged . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	joy					0.22221233
1308	为了追随父亲的脚步成为方队一员，他一次次遭受挫折，却从不气馁。	"In order to follow his father &apos;s footsteps and become a member of the team , he suffered setbacks again and again , but was never discouraged . <EOS>"	"To follow in the steps of his father and become a formation member, he suffered one setback after another, but he never lost heart."	-5.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK	joy					0.22221233
1309	他说 ： “ 能够和父亲一样走过天安门广场，接受党和人民的检阅是我一生的光荣，吃什么苦我都愿意 。 ”	"He said , &quot; It is an honor of my life to be able to walk through Tiananmen Square like my father and be reviewed by the Party and the people . I am willing to suffer any hardship . &quot; <EOS>"	"He said, “It is the greatest honor of my life to march across Tian’anmen Square, and accept the inspection of the Party and people as my father did, so I am willing to bear any hardship. ”"	-3.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.512220603
1310	他说 ： “ 能够和父亲一样走过天安门广场，接受党和人民的检阅是我一生的光荣，吃什么苦我都愿意 。 ”	He said : &quot; It is the glory of my life to be able to walk through Tiananmen Square like my father and accept the review of the party and the people . I am willing to endure any hardships . &quot; <EOS>	"He said, “It is the greatest honor of my life to march across Tian’anmen Square, and accept the inspection of the Party and people as my father did, so I am willing to bear any hardship. ”"	-3.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.512220603
1311	他说 ： “ 能够和父亲一样走过天安门广场，接受党和人民的检阅是我一生的光荣，吃什么苦我都愿意 。 ”	"He said , “ It is the greatest honor of my life to march across Tian ’ anmen Square , and accept the inspection of the Party and people as my father did , so I am willing to bear any hardship . ” <EOS>"	"He said, “It is the greatest honor of my life to march across Tian’anmen Square, and accept the inspection of the Party and people as my father did, so I am willing to bear any hardship. ”"	-3.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.512220603
